Checking Files
m10_00_00_00 - Depths - offset: 250 - ref file exists - msb file exists - luabnd file exists - sfx file exists
m10_01_00_00 - Undead Burg/Parish - offset: 495 - ref file exists - msb file exists - luabnd file exists - sfx file exists
m10_02_00_00 - Firelink Shrine - offset: 171 - ref file exists - msb file exists - luabnd file exists - sfx file exists
m11_00_00_00 - Painted World - offset: 259 - ref file exists - msb file exists - luabnd file exists - sfx file exists
m12_00_00_00 - Darkroot Garden - offset: 280 - ref file exists - msb file exists - luabnd file exists - sfx file exists
m12_01_00_00 - DLC - offset: 459 - ref file exists - msb file exists - luabnd file exists - sfx file exists
m12_00_00_01 - DarkRoot Garden #2 - offset: 282 - ref file exists - msb file exists - luabnd file exists - sfx file exists
m13_00_00_00 - Catacombs - offset: 254 - ref file exists - msb file exists - luabnd file exists - sfx file exists
m13_01_00_00 - Tomb of the Giants - offset: 242 - ref file exists - msb file exists - luabnd file exists - sfx file exists
m13_02_00_00 - Great Hollow & Ash Lake - offset: 180 - ref file exists - msb file exists - luabnd file exists - sfx file exists
m14_00_00_00 - Blighttown - offset: 342 - ref file exists - msb file exists - luabnd file exists - sfx file exists
m14_01_00_00 - Demon Ruins & Lost Izalith - offset: 382 - ref file exists - msb file exists - luabnd file exists - sfx file exists
m15_00_00_00 - Sen's Fortress - offset: 210 - ref file exists - msb file exists - luabnd file exists - sfx file exists
m15_01_00_00 - Anor Londo - offset: 251 - ref file exists - msb file exists - luabnd file exists - sfx file exists
m16_00_00_00 - New Londo Ruins - offset: 197 - ref file exists - msb file exists - luabnd file exists - sfx file exists
m17_00_00_00 - Duke's Archives & Crystal Cave - offset: 307 - ref file exists - msb file exists - luabnd file exists - sfx file exists
m18_00_00_00 - Kiln of the First Flame - offset: 84 - ref file exists - msb file exists - luabnd file exists - sfx file exists
m18_01_00_00 - Northern Undead Asylum - offset: 154 - ref file exists - msb file exists - luabnd file exists - sfx file exists
Loading valid targets
Done, 125 valid target enemies
Loading valid new enemies
Done, 123 valid new enemies
----
 Starting Randomization 
----
bossMode=1; enemyMode=2; npcMode=0; mimicMode=0
fitMode=0; diffMode=3; diffStrictness=1; replaceChance=100; bossChance(Normal)=10; bossChance(Boss)=90; gargoyleMode=1
tpose=0; hellkiteIgnored=0; smallEnIgnored=0
seed='1223126991'
max_unique=30
----
textconfig:
1/-/2/-/0/-/0/-/0/-/3/-/100/-/10/-/90/-/1/-/1/-/0/-/0/-/0/-/'''1223126991'''
----
Randomizing m10_00_00_00 - Depths
Replacing (c1200_0000) Rat with (c2520) Undead Assassin[26] ai = 252000; param = 252000
Replacing (c4150_0024) Bloathead with (c2530) Blowdart Sniper[27] ai = 253002; param = 253002
Replacing (c4150_0025) Bloathead with (c2310) Crow Demon[14] ai = 231000; param = 231000
Replacing (c4150_0026) Bloathead with (c4130) Scarecrow[95] ai = 413000; param = 413000
Replacing (c4150_0027) Bloathead with (c2650) Necromancer[33] ai = 265000; param = 265000
Replacing (c4150_0028) Bloathead with (c2650) Necromancer[33] ai = 265000; param = 265000
Replacing (c4150_0029) Bloathead with (c2280) Mushroom Child[12] ai = 228000; param = 228000
Replacing (c4150_0030) Bloathead with (c2830) Phalanx[50] ai = 283001; param = 283010
Replacing (c4150_0031) Bloathead with (c2800) Undead Crystal Soldier[47] ai = 280000; param = 280000
Replacing (c4150_0032) Bloathead with (c2260) Batwing Demon[10] ai = 226000; param = 226000
Replacing (c4150_0033) Bloathead with (c2830) Phalanx[50] ai = 283001; param = 283010
Replacing (c4150_0034) Bloathead with (c2900) Skeleton[54] ai = 290003; param = 290002
Replacing (c4150_0035) Bloathead with (c4130) Scarecrow[95] ai = 413000; param = 413000
Replacing (c4160_0000) Bloathead Sorcerer with (c2690) Serpent Soldier[37] ai = 269000; param = 269000
Replacing (c4160_0001) Bloathead Sorcerer with (c3220) Vile Maggot[64] ai = 322000; param = 322000
Replacing (c4160_0002) Bloathead Sorcerer with (c2390) Darkwraith[20] ai = 239000; param = 239000
Replacing (c4160_0003) Bloathead Sorcerer with (c2260) Batwing Demon[10] ai = 226000; param = 226000
Replacing (c4160_0004) Bloathead Sorcerer with (c4160) Bloathead Sorcerer[97] ai = 416000; param = 416000
Replacing (c4160_0005) Bloathead Sorcerer with (c4120) Stone Guardian[94] ai = 412000; param = 412000
Replacing (c4160_0006) Bloathead Sorcerer with (c4160) Bloathead Sorcerer[97] ai = 416000; param = 416000
Replacing (c4160_0007) Bloathead Sorcerer with (c2950) Skeleton Beast[59] ai = 295000; param = 295000
Replacing (c4160_0008) Bloathead Sorcerer with (c2900) Skeleton[54] ai = 290004; param = 290002
Replacing (c4160_0009) Bloathead Sorcerer with (c2310) Crow Demon[14] ai = 231000; param = 231000
Replacing (c4160_0010) Bloathead Sorcerer with (c2830) Phalanx[50] ai = 283001; param = 283010
Replacing (c4160_0011) Bloathead Sorcerer with (c3220) Vile Maggot[64] ai = 322000; param = 322000
Replacing (c4160_0012) Bloathead Sorcerer with (c2830) Phalanx[50] ai = 283001; param = 283010
Replacing (c4160_0013) Bloathead Sorcerer with (c2800) Undead Crystal Soldier[47] ai = 280001; param = 280001
Replacing (c4160_0015) Bloathead Sorcerer with (c2711) Golden Crystal Golem[40] ai = 271100; param = 271100
Replacing (c4170_0000) Humanity Phantom (small) with (c2800) Undead Crystal Soldier[47] ai = 280001; param = 280001
Replacing (c4170_0001) Humanity Phantom (small) with (c2400) Painting Guardian[21] ai = 240000; param = 240000
Replacing (c4170_0002) Humanity Phantom (small) with (c2830) Phalanx[50] ai = 283001; param = 283010
Replacing (c4170_0003) Humanity Phantom (small) with (c2690) Serpent Soldier[37] ai = 269000; param = 269000
Replacing (c4170_0010) Humanity Phantom (small) with (c1200) Rat[0] ai = 120000; param = 120000
Replacing (c4170_0012) Humanity Phantom (small) with (c2270) Mushroom Parent[11] ai = 227000; param = 227000
Replacing (c4170_0015) Humanity Phantom (small) with (c2900) Skeleton[54] ai = 290000; param = 290000
Replacing (c4171_0000) Humanity Phantom (medium) with (c4150) Bloathead[96] ai = 415000; param = 415000
Replacing (c4171_0001) Humanity Phantom (medium) with (c2530) Blowdart Sniper[27] ai = 253002; param = 253002
Replacing (c4171_0002) Humanity Phantom (medium) with (c4130) Scarecrow[95] ai = 413000; param = 413000
Replacing (c4171_0003) Humanity Phantom (medium) with (c3410) Frog-Ray[79] ai = 341000; param = 341000
Replacing (c4171_0004) Humanity Phantom (medium) with (c4150) Bloathead[96] ai = 415000; param = 415000
Replacing (c4171_0005) Humanity Phantom (medium) with (c2830) Phalanx[50] ai = 283001; param = 283010
Replacing (c4171_0006) Humanity Phantom (medium) with (c1203) Snow Rat[3] ai = 120300; param = 120300
Replacing (c4171_0007) Humanity Phantom (medium) with (c1203) Snow Rat[3] ai = 120300; param = 120300
Replacing (c4171_0008) Humanity Phantom (medium) with (c2280) Mushroom Child[12] ai = 228000; param = 228000
Replacing (c4171_0009) Humanity Phantom (medium) with (c2800) Undead Crystal Soldier[47] ai = 280000; param = 280000
Replacing (c4171_0010) Humanity Phantom (medium) with (c4180) Chained Prisoner[101] ai = 418000; param = 418000
Replacing (c4171_0011) Humanity Phantom (medium) with (c5360) Great Feline[120] ai = 536000; param = 536000
Replacing (c4171_0012) Humanity Phantom (medium) with (c2900) Skeleton[54] ai = 290003; param = 290002
Replacing (c4171_0013) Humanity Phantom (medium) with (c4170) Humanity Phantom (small)[98] ai = 417000; param = 417000
Replacing (c4171_0014) Humanity Phantom (medium) with (c2900) Skeleton[54] ai = 290004; param = 290002
Replacing (c4171_0015) Humanity Phantom (medium) with (c2400) Painting Guardian[21] ai = 240000; param = 240000
Replacing (c4171_0016) Humanity Phantom (medium) with (c2260) Batwing Demon[10] ai = 226000; param = 226000
Replacing (c4172_0000) Humanity Phantom (large) with (c2530) Blowdart Sniper[27] ai = 253002; param = 253002
Replacing (c4172_0001) Humanity Phantom (large) with (c2280) Mushroom Child[12] ai = 228000; param = 228000
Replacing (c4172_0002) Humanity Phantom (large) with (c4160) Bloathead Sorcerer[97] ai = 416000; param = 416000
Replacing (c4172_0003) Humanity Phantom (large) with (c2690) Serpent Soldier[37] ai = 269000; param = 269000
Replacing (c4172_0004) Humanity Phantom (large) with (c3410) Frog-Ray[79] ai = 341000; param = 341000
Replacing (c4172_0005) Humanity Phantom (large) with (c2690) Serpent Soldier[37] ai = 269000; param = 269000
Replacing (c4172_0006) Humanity Phantom (large) with (c2390) Darkwraith[20] ai = 239000; param = 239000
Replacing (c4172_0007) Humanity Phantom (large) with (c2280) Mushroom Child[12] ai = 228000; param = 228000
Replacing (c4172_0008) Humanity Phantom (large) with (c2690) Serpent Soldier[37] ai = 269000; param = 269000
Replacing (c4172_0009) Humanity Phantom (large) with (c4160) Bloathead Sorcerer[97] ai = 416000; param = 416000
Replacing (c4172_0010) Humanity Phantom (large) with (c2660) Butcher[34] ai = 266000; param = 266000
Replacing (c4172_0012) Humanity Phantom (large) with (c2660) Butcher[34] ai = 266000; param = 266000
Replacing (c4172_0013) Humanity Phantom (large) with (c1203) Snow Rat[3] ai = 120300; param = 120300
Replacing (c4172_0014) Humanity Phantom (large) with (c4170) Humanity Phantom (small)[98] ai = 417000; param = 417000
Replacing (c4172_0015) Humanity Phantom (large) with (c3410) Frog-Ray[79] ai = 341000; param = 341000
Replacing (c4172_0016) Humanity Phantom (large) with (c4170) Humanity Phantom (small)[98] ai = 417000; param = 417000
Replacing (c4172_0017) Humanity Phantom (large) with (c2310) Crow Demon[14] ai = 231000; param = 231000
Replacing (c4172_0018) Humanity Phantom (large) with (c4160) Bloathead Sorcerer[97] ai = 416000; param = 416000
Replacing (c4172_0020) Humanity Phantom (large) with (c2711) Golden Crystal Golem[40] ai = 271100; param = 271100
Replacing (c4180_0000) Chained Prisoner with (c5360) Great Feline[120] ai = 536000; param = 536000
Replacing (c4180_0003) Chained Prisoner with (c4160) Bloathead Sorcerer[97] ai = 416000; param = 416000
Replacing (c4180_0005) Chained Prisoner with (c2400) Painting Guardian[21] ai = 240000; param = 240000
Replacing (c4180_0006) Chained Prisoner with (c4180) Chained Prisoner[101] ai = 418000; param = 418000
Replacing (c4190_0001) DLC Dog with (c4150) Bloathead[96] ai = 415000; param = 415000
Replacing (c4190_0002) DLC Dog with (c2900) Skeleton[54] ai = 290000; param = 290000
Replacing (c4190_0003) DLC Dog with (c2310) Crow Demon[14] ai = 231000; param = 231000
Replacing (c4190_0004) DLC Dog with (c2690) Serpent Soldier[37] ai = 269000; param = 269000
Replacing (c4190_0005) DLC Dog with (c4170) Humanity Phantom (small)[98] ai = 417000; param = 417000
Replacing (c4500_0000) Manus, Father of the Abyss with (c5200) Centipede Demon[105] ai = 520000; param = 520000
Replacing (c4510_0001) Black Dragon Kalameet with (c5271) Super Ornstein[114] ai = 527100; param = 527100
---------------------
Randomizing m12_00_00_01 - DarkRoot Garden #2
Replacing (c2270_0000) Mushroom Parent with (c4171) Humanity Phantom (medium)[99] ai = 417100; param = 417100
Replacing (c2270_0001) Mushroom Parent with (c2910) Giant Skeleton[55] ai = 291000; param = 291000
Replacing (c2270_0002) Mushroom Parent with (c5360) Great Feline[120] ai = 536000; param = 536000
Replacing (c2270_0003) Mushroom Parent with (c3500) Mass of Souls[89] ai = 350000; param = 350000
Replacing (c2280_0000) Mushroom Child with (c2310) Crow Demon[14] ai = 231000; param = 231000
Replacing (c2280_0001) Mushroom Child with (c3410) Frog-Ray[79] ai = 341000; param = 341000
Replacing (c2280_0002) Mushroom Child with (c2270) Mushroom Parent[11] ai = 227000; param = 227000
Replacing (c2280_0003) Mushroom Child with (c4160) Bloathead Sorcerer[97] ai = 416000; param = 416000
Replacing (c2280_0004) Mushroom Child with (c2811) Infested Barbarian (Boulder)[49] ai = 281100; param = 281100
Replacing (c2280_0005) Mushroom Child with (c4171) Humanity Phantom (medium)[99] ai = 417100; param = 417100
Replacing (c2280_0006) Mushroom Child with (c3240) Chaos Eater[66] ai = 324000; param = 324000
Replacing (c2280_0007) Mushroom Child with (c4180) Chained Prisoner[101] ai = 418000; param = 418000
Replacing (c2280_0008) Mushroom Child with (c2700) Serpent Mage[38] ai = 270000; param = 270000
Replacing (c2280_0009) Mushroom Child with (c4170) Humanity Phantom (small)[98] ai = 417000; param = 417000
Replacing (c2280_0010) Mushroom Child with (c4190) DLC Dog[102] ai = 419000; param = 419000
Replacing (c2280_0011) Mushroom Child with (c2370) Channeler[18] ai = 237000; param = 237000
Replacing (c2330_0000) Demonic Foliage with (c2950) Skeleton Beast[59] ai = 295000; param = 295000
Replacing (c2330_0001) Demonic Foliage with (c2570) Berenike Knight[31] ai = 257000; param = 257000
Replacing (c2330_0002) Demonic Foliage with (c2811) Infested Barbarian (Boulder)[49] ai = 281100; param = 281100
Replacing (c2330_0003) Demonic Foliage with (c2710) Crystal Golem[39] ai = 271000; param = 271000
Replacing (c2330_0004) Demonic Foliage with (c2650) Necromancer[33] ai = 265000; param = 265000
Replacing (c2330_0005) Demonic Foliage with (c3210) Egg Carrier[63] ai = 321000; param = 321000
Replacing (c2330_0006) Demonic Foliage with (c2930) Bonewheel Skeleton[57] ai = 293000; param = 293000
Replacing (c2330_0007) Demonic Foliage with (c2540) Armored Hollow[28] ai = 254001; param = 254011
Replacing (c2330_0008) Demonic Foliage with (c3090) Giant Mosquito[61] ai = 309000; param = 309000
Replacing (c2330_0009) Demonic Foliage with (c3090) Giant Mosquito[61] ai = 309000; param = 309000
Replacing (c2330_0010) Demonic Foliage with (c4171) Humanity Phantom (medium)[99] ai = 417100; param = 417100
Replacing (c2330_0011) Demonic Foliage with (c3410) Frog-Ray[79] ai = 341000; param = 341000
Replacing (c2330_0012) Demonic Foliage with (c2660) Butcher[34] ai = 266000; param = 266000
Replacing (c2330_0013) Demonic Foliage with (c1203) Snow Rat[3] ai = 120300; param = 120300
Replacing (c2330_0014) Demonic Foliage with (c2900) Skeleton[54] ai = 290001; param = 290000
Replacing (c2330_0015) Demonic Foliage with (c2300) Titanite Demon[13] ai = 230000; param = 230000
Replacing (c2330_0016) Demonic Foliage with (c2430) Demonic Statue[23] ai = 243000; param = 243000
Replacing (c2330_0017) Demonic Foliage with (c2280) Mushroom Child[12] ai = 228000; param = 228000
Replacing (c2330_0018) Demonic Foliage with (c1201) Small Rat[1] ai = 120100; param = 120100
Replacing (c2330_0019) Demonic Foliage with (c4160) Bloathead Sorcerer[97] ai = 416000; param = 416000
Replacing (c2330_0020) Demonic Foliage with (c1203) Snow Rat[3] ai = 120300; param = 120300
Replacing (c2330_0021) Demonic Foliage with (c4160) Bloathead Sorcerer[97] ai = 416000; param = 416000
Replacing (c2330_0022) Demonic Foliage with (c4170) Humanity Phantom (small)[98] ai = 417000; param = 417000
Replacing (c2330_0023) Demonic Foliage with (c2540) Armored Hollow[28] ai = 254002; param = 254012
Replacing (c2330_0024) Demonic Foliage with (c3240) Chaos Eater[66] ai = 324000; param = 324000
Replacing (c2330_0025) Demonic Foliage with (c3410) Frog-Ray[79] ai = 341000; param = 341000
Replacing (c2330_0026) Demonic Foliage with (c3240) Chaos Eater[66] ai = 324000; param = 324000
Replacing (c2380_0000) Giant Stone Knight with (c2900) Skeleton[54] ai = 290001; param = 290000
Replacing (c2380_0001) Giant Stone Knight with (c4160) Bloathead Sorcerer[97] ai = 416000; param = 416000
Replacing (c2380_0002) Giant Stone Knight with (c1203) Snow Rat[3] ai = 120300; param = 120300
Replacing (c2380_0003) Giant Stone Knight with (c2310) Crow Demon[14] ai = 231000; param = 231000
Replacing (c2380_0004) Giant Stone Knight with (c2710) Crystal Golem[39] ai = 271000; param = 271000
Replacing (c2380_0005) Giant Stone Knight with (c3090) Giant Mosquito[61] ai = 309000; param = 309000
Replacing (c2380_0006) Giant Stone Knight with (c2280) Mushroom Child[12] ai = 228000; param = 228000
Replacing (c2380_0007) Giant Stone Knight with (c2930) Bonewheel Skeleton[57] ai = 293000; param = 293000
Replacing (c2380_0008) Giant Stone Knight with (c2540) Armored Hollow[28] ai = 254000; param = 254010
Replacing (c2380_0009) Giant Stone Knight with (c2430) Demonic Statue[23] ai = 243000; param = 243000
Replacing (c2380_0010) Giant Stone Knight with (c2811) Infested Barbarian (Boulder)[49] ai = 281100; param = 281100
Replacing (c2710_0000) Crystal Golem with (c5360) Great Feline[120] ai = 536000; param = 536000
Replacing (c2710_0001) Crystal Golem with (c4160) Bloathead Sorcerer[97] ai = 416000; param = 416000
Replacing (c2710_0002) Crystal Golem with (c2370) Channeler[18] ai = 237000; param = 237000
Replacing (c2710_0003) Crystal Golem with (c2700) Serpent Mage[38] ai = 270000; param = 270000
Replacing (c2711_0000) Golden Crystal Golem with (c3410) Frog-Ray[79] ai = 341000; param = 341000
Replacing (c2795_0000) Black Knight with (c3090) Giant Mosquito[61] ai = 309000; param = 309000
Replacing (c3230_0000) Moonlight Butterfly with (c5270) Ornstein[113] ai = 527000; param = 527000 changed position
Replacing (c3300_0000) Crystal Lizard with (c2310) Crow Demon[14] ai = 231000; param = 231000
Replacing (c3350_0000) Possessed Tree with (c2570) Berenike Knight[31] ai = 257001; param = 257001
Replacing (c3350_0001) Possessed Tree with (c1203) Snow Rat[3] ai = 120300; param = 120300
Replacing (c3370_0000) Tree Lizard with (c2270) Mushroom Parent[11] ai = 227000; param = 227000
Replacing (c3370_0002) Tree Lizard with (c4170) Humanity Phantom (small)[98] ai = 417000; param = 417000
Replacing (c3410_0000) Frog-Ray with (c3090) Giant Mosquito[61] ai = 309000; param = 309000
Replacing (c3410_0001) Frog-Ray with (c2270) Mushroom Parent[11] ai = 227000; param = 227000
Replacing (c3410_0002) Frog-Ray with (c2430) Demonic Statue[23] ai = 243000; param = 243000
Replacing (c3410_0003) Frog-Ray with (c4160) Bloathead Sorcerer[97] ai = 416000; param = 416000
Replacing (c3410_0004) Frog-Ray with (c2700) Serpent Mage[38] ai = 270000; param = 270000
Replacing (c3530_0000) Hydra with (c5260) Gaping Dragon[112] ai = 526000; param = 526000 changed position
Replacing (c5210_0000) Sif with (c5290) Seath the Scaleless[116] ai = 529000; param = 529000
Replacing (c5360_0000) Great Feline with (c2910) Giant Skeleton[55] ai = 291000; param = 291000
Replacing (c5360_0001) Great Feline with (c2710) Crystal Golem[39] ai = 271000; param = 271000
Replacing (c5360_0002) Great Feline with (c2540) Armored Hollow[28] ai = 254001; param = 254011
---------------------
Randomizing m13_00_00_00 - Catacombs
Replacing (c2300_0000) Titanite Demon with (c2330) Demonic Foliage[16] ai = 233000; param = 233000
Replacing (c2650_0000) Necromancer with (c4180) Chained Prisoner[101] ai = 418000; param = 418000
Replacing (c2650_0001) Necromancer with (c3400) Crag-Spider[78] ai = 340000; param = 340000
Replacing (c2650_0002) Necromancer with (c3341) Flaming Attack Dog[73] ai = 334100; param = 334100
Replacing (c2650_0003) Necromancer with (c2410) Silver Knight[22] ai = 241003; param = 241003
Replacing (c2650_0004) Necromancer with (c3090) Giant Mosquito[61] ai = 309000; param = 309000
Replacing (c2650_0005) Necromancer with (c3341) Flaming Attack Dog[73] ai = 334100; param = 334100
Replacing (c2794_0000) Black Knight with (c4180) Chained Prisoner[101] ai = 418000; param = 418000
Replacing (c2900_0000) Skeleton with (c2530) Blowdart Sniper[27] ai = 253002; param = 253002
Replacing (c2900_0001) Skeleton with (c2280) Mushroom Child[12] ai = 228000; param = 228000
Replacing (c2900_0002) Skeleton with (c2800) Undead Crystal Soldier[47] ai = 280000; param = 280000
Replacing (c2900_0003) Skeleton with (c2520) Undead Assassin[26] ai = 252000; param = 252000
Replacing (c2900_0004) Skeleton with (c2260) Batwing Demon[10] ai = 226000; param = 226000
Replacing (c2900_0005) Skeleton with (c4172) Humanity Phantom (large)[100] ai = 417200; param = 417200
Replacing (c2900_0006) Skeleton with (c3480) Chaos Bug[86] ai = 348000; param = 348000
Replacing (c2900_0007) Skeleton with (c4171) Humanity Phantom (medium)[99] ai = 417100; param = 417100
Replacing (c2900_0008) Skeleton with (c2711) Golden Crystal Golem[40] ai = 271100; param = 271100
Replacing (c2900_0009) Skeleton with (c2540) Armored Hollow[28] ai = 254000; param = 254010
Replacing (c2900_0010) Skeleton with (c2811) Infested Barbarian (Boulder)[49] ai = 281100; param = 281100
Replacing (c2900_0011) Skeleton with (c3240) Chaos Eater[66] ai = 324000; param = 324000
Replacing (c2900_0012) Skeleton with (c2650) Necromancer[33] ai = 265000; param = 265000
Replacing (c2900_0013) Skeleton with (c2280) Mushroom Child[12] ai = 228000; param = 228000
Replacing (c2900_0014) Skeleton with (c3200) Slime[62] ai = 320000; param = 320000
Replacing (c2900_0015) Skeleton with (c4150) Bloathead[96] ai = 415000; param = 415000
Replacing (c2900_0016) Skeleton with (c2390) Darkwraith[20] ai = 239000; param = 239000
Replacing (c2900_0017) Skeleton with (c2960) Bone Tower[60] ai = 296000; param = 296000
Replacing (c2900_0018) Skeleton with (c3370) Tree Lizard[75] ai = 337000; param = 337000
Replacing (c2900_0019) Skeleton with (c3200) Slime[62] ai = 320000; param = 320000
Replacing (c2900_0020) Skeleton with (c2960) Bone Tower[60] ai = 296000; param = 296000
Replacing (c2900_0021) Skeleton with (c3090) Giant Mosquito[61] ai = 309000; param = 309000
Replacing (c2900_0022) Skeleton with (c2380) Giant Stone Knight[19] ai = 238000; param = 238000
Replacing (c2900_0023) Skeleton with (c2830) Phalanx[50] ai = 283001; param = 283010
Replacing (c2900_0024) Skeleton with (c4190) DLC Dog[102] ai = 419000; param = 419000
Replacing (c2900_0025) Skeleton with (c3210) Egg Carrier[63] ai = 321000; param = 321000
Replacing (c2900_0026) Skeleton with (c2550) Undead Soldier[29] ai = 255002; param = 255002
Replacing (c2900_0027) Skeleton with (c2310) Crow Demon[14] ai = 231000; param = 231000
Replacing (c2900_0028) Skeleton with (c2310) Crow Demon[14] ai = 231000; param = 231000
Replacing (c2900_0029) Skeleton with (c2380) Giant Stone Knight[19] ai = 238000; param = 238000
Replacing (c2900_0030) Skeleton with (c2540) Armored Hollow[28] ai = 254000; param = 254010
Replacing (c2900_0031) Skeleton with (c2530) Blowdart Sniper[27] ai = 253002; param = 253002
Replacing (c2900_0032) Skeleton with (c2811) Infested Barbarian (Boulder)[49] ai = 281100; param = 281100
Replacing (c2900_0033) Skeleton with (c2830) Phalanx[50] ai = 283001; param = 283010
Replacing (c2900_0034) Skeleton with (c3480) Chaos Bug[86] ai = 348000; param = 348001
Replacing (c2900_0035) Skeleton with (c2280) Mushroom Child[12] ai = 228000; param = 228000
Replacing (c2900_0036) Skeleton with (c4171) Humanity Phantom (medium)[99] ai = 417100; param = 417100
Replacing (c2900_0037) Skeleton with (c3400) Crag-Spider[78] ai = 340000; param = 340000
Replacing (c2900_0038) Skeleton with (c2830) Phalanx[50] ai = 283001; param = 283010
Replacing (c2900_0039) Skeleton with (c2260) Batwing Demon[10] ai = 226000; param = 226000
Replacing (c2900_0040) Skeleton with (c2550) Undead Soldier[29] ai = 255002; param = 255002
Replacing (c2900_0041) Skeleton with (c2530) Blowdart Sniper[27] ai = 253002; param = 253002
Replacing (c2900_0042) Skeleton with (c4172) Humanity Phantom (large)[100] ai = 417200; param = 417200
Replacing (c2900_0043) Skeleton with (c4172) Humanity Phantom (large)[100] ai = 417200; param = 417200
Replacing (c2900_0044) Skeleton with (c2410) Silver Knight[22] ai = 241004; param = 241004
Replacing (c2900_0045) Skeleton with (c3400) Crag-Spider[78] ai = 340000; param = 340000
Replacing (c2900_0046) Skeleton with (c4171) Humanity Phantom (medium)[99] ai = 417100; param = 417100
Replacing (c2900_0047) Skeleton with (c4171) Humanity Phantom (medium)[99] ai = 417100; param = 417100
Replacing (c2900_0048) Skeleton with (c2960) Bone Tower[60] ai = 296000; param = 296000
Replacing (c2900_0049) Skeleton with (c2530) Blowdart Sniper[27] ai = 253002; param = 253002
Replacing (c2900_0052) Skeleton with (c3210) Egg Carrier[63] ai = 321000; param = 321000
Replacing (c2900_0053) Skeleton with (c2390) Darkwraith[20] ai = 239000; param = 239000
Replacing (c2900_0054) Skeleton with (c3370) Tree Lizard[75] ai = 337000; param = 337000
Replacing (c2900_0055) Skeleton with (c2410) Silver Knight[22] ai = 241003; param = 241003
Replacing (c2900_0056) Skeleton with (c2260) Batwing Demon[10] ai = 226000; param = 226000
Replacing (c2900_0057) Skeleton with (c2330) Demonic Foliage[16] ai = 233000; param = 233000
Replacing (c2900_0058) Skeleton with (c3090) Giant Mosquito[61] ai = 309000; param = 309000
Replacing (c2910_0001) Giant Skeleton with (c3341) Flaming Attack Dog[73] ai = 334100; param = 334100
Did not replace (c2920_0000) Vamos - c=-1
Replacing (c2930_0000) Bonewheel Skeleton with (c3400) Crag-Spider[78] ai = 340000; param = 340000
Replacing (c2930_0001) Bonewheel Skeleton with (c3400) Crag-Spider[78] ai = 340000; param = 340000
Replacing (c2930_0002) Bonewheel Skeleton with (c2390) Darkwraith[20] ai = 239000; param = 239000
Replacing (c2930_0003) Bonewheel Skeleton with (c3240) Chaos Eater[66] ai = 324000; param = 324000
Replacing (c2930_0004) Bonewheel Skeleton with (c3480) Chaos Bug[86] ai = 348000; param = 348001
Replacing (c2930_0005) Bonewheel Skeleton with (c2330) Demonic Foliage[16] ai = 233000; param = 233000
Replacing (c2930_0006) Bonewheel Skeleton with (c2540) Armored Hollow[28] ai = 254002; param = 254012
Replacing (c2930_0007) Bonewheel Skeleton with (c2380) Giant Stone Knight[19] ai = 238000; param = 238000
Replacing (c2930_0008) Bonewheel Skeleton with (c4190) DLC Dog[102] ai = 419000; param = 419000
Replacing (c2930_0009) Bonewheel Skeleton with (c3341) Flaming Attack Dog[73] ai = 334100; param = 334100
Replacing (c3300_0000) Crystal Lizard with (c2390) Darkwraith[20] ai = 239000; param = 239000
Replacing (c3300_0001) Crystal Lizard with (c2540) Armored Hollow[28] ai = 254000; param = 254010
Replacing (c3320_0000) Pinwheel with (c5271) Super Ornstein[114] ai = 527100; param = 527100
---------------------
Randomizing m13_01_00_00 - Tomb of the Giants
Replacing (c2795_0000) Black Knight with (c2660) Butcher[34] ai = 266000; param = 266000
Replacing (c2910_0000) Giant Skeleton with (c4180) Chained Prisoner[101] ai = 418000; param = 418000
Replacing (c2910_0001) Giant Skeleton with (c3340) Undead Attack Dog[72] ai = 334000; param = 334000
Replacing (c2910_0002) Giant Skeleton with (c5360) Great Feline[120] ai = 536000; param = 536000
Replacing (c2910_0003) Giant Skeleton with (c4172) Humanity Phantom (large)[100] ai = 417200; param = 417200
Replacing (c2910_0004) Giant Skeleton with (c2400) Painting Guardian[21] ai = 240000; param = 240000
Replacing (c2910_0005) Giant Skeleton with (c3410) Frog-Ray[79] ai = 341000; param = 341000
Replacing (c2910_0006) Giant Skeleton with (c4150) Bloathead[96] ai = 415000; param = 415000
Replacing (c2910_0007) Giant Skeleton with (c3461) Armored Tusk (Dukes)[84] ai = 346100; param = 346100
Replacing (c2910_0008) Giant Skeleton with (c3380) Giant Leech[76] ai = 338000; param = 338000
Replacing (c2910_0009) Giant Skeleton with (c4170) Humanity Phantom (small)[98] ai = 417000; param = 417000
Replacing (c2910_0010) Giant Skeleton with (c3340) Undead Attack Dog[72] ai = 334000; param = 334000
Replacing (c2910_0011) Giant Skeleton with (c2711) Golden Crystal Golem[40] ai = 271100; param = 271100
Replacing (c2910_0012) Giant Skeleton with (c2811) Infested Barbarian (Boulder)[49] ai = 281100; param = 281100
Replacing (c2910_0013) Giant Skeleton with (c1200) Rat[0] ai = 120000; param = 120000
Replacing (c2910_0014) Giant Skeleton with (c3400) Crag-Spider[78] ai = 340000; param = 340000
Replacing (c2910_0015) Giant Skeleton with (c4170) Humanity Phantom (small)[98] ai = 417000; param = 417000
Replacing (c2910_0016) Giant Skeleton with (c2811) Infested Barbarian (Boulder)[49] ai = 281100; param = 281100
